Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,
24/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,22,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,54,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,86,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,155,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,396,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,389,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,418,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,608,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,450,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,58,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,2635,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,47,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,266,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,356,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,727,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,558,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,558,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,590,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,544,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,90,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,14,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,3751,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,4,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,18,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,90,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,263,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,558,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,1015,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,785,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,407,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,212,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,50,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,3402,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,22,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,122,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,137,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,295,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,652,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,497,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,731,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,360,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,187,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,36,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,3038,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,7,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,90,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,616,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,619,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,544,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,562,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,475,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,547,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,133,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,25,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,3618,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,14,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,97,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,338,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,562,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,774,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,684,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,724,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,698,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,151,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,32,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,4075,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,29,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,360,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,648,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,634,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,713,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,670,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,522,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,313,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,155,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,18,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,4061,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,22,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,155,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,446,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,644,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,878,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,608,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,547,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,227,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,115,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,14,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,3658,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
